POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester
15106107251,11101,5,5,11,21,38,2016,1stSem,107,106,1
15106107251,011101P,5,4,8,17,28,2016,1stSem,107,106,1
15106107251,11102,5,5,16,26,35,2016,1stSem,107,106,1
15106107251,21101,4,5,19,28,35,2016,1stSem,107,106,1
15106107251,021101P,4,5,9,18,29,2016,1stSem,107,106,1
15106107251,021103P,10,8,19,37,56,2016,1stSem,107,106,1
15106107251,211101,5,5,16,26,42,2016,1stSem,107,106,1
15106107251,231101,5,4,18,27,34,2016,1stSem,107,106,1
15106107251,231101P,5,5,8,18,26,2016,1stSem,107,106,1
16106107001,11101,5,5,11,21,44,2016,1stSem,107,106,1
16106107001,011101P,4,4,7,15,27,2016,1stSem,107,106,1
16106107001,11102,5,5,17,27,33,2016,1stSem,107,106,1
16106107001,21101,4,5,15,24,33,2016,1stSem,107,106,1
16106107001,021101P,4,5,8,17,28,2016,1stSem,107,106,1
16106107001,021103P,10,6,19,35,56,2016,1stSem,107,106,1
16106107001,211101,5,5,17,27,47,2016,1stSem,107,106,1
16106107001,231101,5,5,17,27,38,2016,1stSem,107,106,1
16106107001,231101P,5,5,8,18,29,2016,1stSem,107,106,1
16106107002,11101,3,2,5,10,38,2016,1stSem,107,106,1
16106107002,011101P,4,3,7,14,26,2016,1stSem,107,106,1
16106107002,11102,5,5,17,27,30,2016,1stSem,107,106,1
16106107002,21101,4,3,10,17,35,2016,1stSem,107,106,1
16106107002,021101P,4,4,8,16,27,2016,1stSem,107,106,1
16106107002,021103P,10,10,16,36,54,2016,1stSem,107,106,1
16106107002,211101,5,5,16,26,15,2016,1stSem,107,106,1
16106107002,231101,4,5,13,22,33,2016,1stSem,107,106,1
16106107002,231101P,4,5,8,17,26,2016,1stSem,107,106,1
16106107003,11101,5,5,12,22,31,2016,1stSem,107,106,1
16106107003,011101P,5,5,8,18,27,2016,1stSem,107,106,1
16106107003,11102,5,5,17,27,34,2016,1stSem,107,106,1
16106107003,21101,4,5,17,26,40,2016,1stSem,107,106,1
16106107003,021101P,4,5,9,18,28,2016,1stSem,107,106,1
16106107003,021103P,10,9,18,37,56,2016,1stSem,107,106,1
16106107003,211101,5,5,18,28,34,2016,1stSem,107,106,1
16106107003,231101,5,5,16,26,54,2016,1stSem,107,106,1
16106107003,231101P,5,5,8,18,28,2016,1stSem,107,106,1
16106107004,11101,4,5,15,24,49,2016,1stSem,107,106,1
16106107004,011101P,4,5,9,18,27,2016,1stSem,107,106,1
16106107004,11102,5,5,18,28,33,2016,1stSem,107,106,1
16106107004,21101,4,5,17,26,48,2016,1stSem,107,106,1
16106107004,021101P,4,4,9,17,28,2016,1stSem,107,106,1
16106107004,021103P,10,7,18,35,56,2016,1stSem,107,106,1
16106107004,211101,5,5,18,28,45,2016,1stSem,107,106,1
16106107004,231101,5,5,17,27,56,2016,1stSem,107,106,1
16106107004,231101P,5,4,9,18,28,2016,1stSem,107,106,1
16106107005,11101,5,5,18,28,36,2016,1stSem,107,106,1
16106107005,011101P,4,4,8,16,26,2016,1stSem,107,106,1
16106107005,11102,5,5,16,26,26,2016,1stSem,107,106,1
16106107005,21101,4,5,17,26,35,2016,1stSem,107,106,1
16106107005,021101P,4,5,9,18,27,2016,1stSem,107,106,1
16106107005,021103P,10,8,19,37,55,2016,1stSem,107,106,1
16106107005,211101,5,5,17,27,44,2016,1stSem,107,106,1
16106107005,231101,5,5,18,28,25,2016,1stSem,107,106,1
16106107005,231101P,5,5,9,19,27,2016,1stSem,107,106,1
16106107006,11101,5,5,14,24,48,2016,1stSem,107,106,1
16106107006,011101P,4,4,7,15,26,2016,1stSem,107,106,1
16106107006,11102,5,5,18,28,40,2016,1stSem,107,106,1
16106107006,21101,5,5,19,29,54,2016,1stSem,107,106,1
16106107006,021101P,5,5,8,18,29,2016,1stSem,107,106,1
16106107006,021103P,10,7,18,35,56,2016,1stSem,107,106,1
16106107006,211101,5,5,16,26,50,2016,1stSem,107,106,1
16106107006,231101,5,5,19,29,54,2016,1stSem,107,106,1
16106107006,231101P,5,4,8,17,28,2016,1stSem,107,106,1
16106107007,11101,5,5,14,24,55,2016,1stSem,107,106,1
16106107007,011101P,4,4,8,16,27,2016,1stSem,107,106,1
16106107007,11102,5,5,17,27,33,2016,1stSem,107,106,1
16106107007,21101,4,5,18,27,46,2016,1stSem,107,106,1
16106107007,021101P,4,4,9,17,29,2016,1stSem,107,106,1
16106107007,021103P,10,6,19,35,56,2016,1stSem,107,106,1
16106107007,211101,5,5,18,28,47,2016,1stSem,107,106,1
16106107007,231101,5,5,16,26,46,2016,1stSem,107,106,1
16106107007,231101P,5,5,8,18,29,2016,1stSem,107,106,1
16106107008,11101,3,2,11,16,29,2016,1stSem,107,106,1
16106107008,011101P,3,3,7,13,26,2016,1stSem,107,106,1
16106107008,11102,5,5,16,26,34,2016,1stSem,107,106,1
16106107008,21101,4,5,16,25,39,2016,1stSem,107,106,1
16106107008,021101P,4,5,9,18,28,2016,1stSem,107,106,1
16106107008,021103P,7,8,16,31,54,2016,1stSem,107,106,1
16106107008,211101,5,5,16,26,33,2016,1stSem,107,106,1
16106107008,231101,5,2,17,24,40,2016,1stSem,107,106,1
16106107008,231101P,5,4,9,18,27,2016,1stSem,107,106,1
16106107009,11101,3,5,6,14,25,2016,1stSem,107,106,1
16106107009,011101P,3,3,7,13,27,2016,1stSem,107,106,1
16106107009,11102,5,5,17,27,32,2016,1stSem,107,106,1
16106107009,21101,4,5,12,21,37,2016,1stSem,107,106,1
16106107009,021101P,4,5,8,17,27,2016,1stSem,107,106,1
16106107009,021103P,7,6,15,28,54,2016,1stSem,107,106,1
16106107009,211101,5,5,16,26,27,2016,1stSem,107,106,1
16106107009,231101,5,5,15,25,25,2016,1stSem,107,106,1
16106107009,231101P,5,5,9,19,27,2016,1stSem,107,106,1
16106107010,11101,5,5,14,24,53,2016,1stSem,107,106,1
16106107010,011101P,5,5,8,18,27,2016,1stSem,107,106,1
16106107010,11102,5,5,18,28,40,2016,1stSem,107,106,1
16106107010,21101,4,5,16,25,40,2016,1stSem,107,106,1
16106107010,021101P,4,5,8,17,28,2016,1stSem,107,106,1
16106107010,021103P,10,8,17,35,56,2016,1stSem,107,106,1
16106107010,211101,5,5,18,28,26,2016,1stSem,107,106,1
16106107010,231101,5,5,18,28,38,2016,1stSem,107,106,1
16106107010,231101P,5,5,9,19,27,2016,1stSem,107,106,1
16106107011,11101,5,5,10,20,45,2016,1stSem,107,106,1
16106107011,011101P,5,5,8,18,28,2016,1stSem,107,106,1
16106107011,11102,5,5,17,27,32,2016,1stSem,107,106,1
16106107011,21101,4,5,18,27,43,2016,1stSem,107,106,1
16106107011,021101P,4,5,8,17,28,2016,1stSem,107,106,1
16106107011,021103P,10,7,19,36,56,2016,1stSem,107,106,1
16106107011,211101,5,5,18,28,28,2016,1stSem,107,106,1
16106107011,231101,5,5,17,27,26,2016,1stSem,107,106,1
16106107011,231101P,5,5,8,18,26,2016,1stSem,107,106,1
16106107012,11101,5,5,14,24,35,2016,1stSem,107,106,1
16106107012,011101P,5,4,8,17,27,2016,1stSem,107,106,1
16106107012,11102,5,5,17,27,30,2016,1stSem,107,106,1
16106107012,21101,4,5,16,25,42,2016,1stSem,107,106,1
16106107012,021101P,4,5,9,18,29,2016,1stSem,107,106,1
16106107012,021103P,10,8,18,36,56,2016,1stSem,107,106,1
16106107012,211101,5,5,18,28,35,2016,1stSem,107,106,1
16106107012,231101,5,5,15,25,34,2016,1stSem,107,106,1
16106107012,231101P,5,5,8,18,28,2016,1stSem,107,106,1
16106107013,11101,5,5,15,25,50,2016,1stSem,107,106,1
16106107013,011101P,5,4,8,17,28,2016,1stSem,107,106,1
16106107013,11102,5,5,18,28,39,2016,1stSem,107,106,1
16106107013,21101,5,5,18,28,42,2016,1stSem,107,106,1
16106107013,021101P,5,4,9,18,28,2016,1stSem,107,106,1
16106107013,021103P,9,10,18,37,55,2016,1stSem,107,106,1
16106107013,211101,5,5,19,29,36,2016,1stSem,107,106,1
16106107013,231101,5,5,17,27,48,2016,1stSem,107,106,1
16106107013,231101P,5,5,8,18,26,2016,1stSem,107,106,1
16106107014,11101,2,5,5,12,39,2016,1stSem,107,106,1
16106107014,011101P,3,3,7,13,26,2016,1stSem,107,106,1
16106107014,11102,5,5,16,26,30,2016,1stSem,107,106,1
16106107014,21101,4,5,10,19,32,2016,1stSem,107,106,1
16106107014,021101P,4,5,8,17,29,2016,1stSem,107,106,1
16106107014,021103P,7,5,17,29,56,2016,1stSem,107,106,1
16106107014,211101,5,5,15,25,26,2016,1stSem,107,106,1
16106107014,231101,4,5,13,22,25,2016,1stSem,107,106,1
16106107014,231101P,4,5,9,18,26,2016,1stSem,107,106,1
16106107015,11101,4,5,10,19,47,2016,1stSem,107,106,1
16106107015,011101P,4,4,7,15,26,2016,1stSem,107,106,1
16106107015,11102,5,5,15,25,28,2016,1stSem,107,106,1
16106107015,21101,4,5,12,21,28,2016,1stSem,107,106,1
16106107015,021101P,4,5,8,17,29,2016,1stSem,107,106,1
16106107015,021103P,10,6,18,34,54,2016,1stSem,107,106,1
16106107015,211101,5,5,15,25,28,2016,1stSem,107,106,1
16106107015,231101,5,5,14,24,37,2016,1stSem,107,106,1
16106107015,231101P,5,5,9,19,27,2016,1stSem,107,106,1
16106107016,11101,3,2,5,10,41,2016,1stSem,107,106,1
16106107016,011101P,2,2,6,10,26,2016,1stSem,107,106,1
16106107016,11102,5,5,17,27,25,2016,1stSem,107,106,1
16106107016,21101,4,4,16,24,31,2016,1stSem,107,106,1
16106107016,021101P,4,4,9,17,27,2016,1stSem,107,106,1
16106107016,021103P,9,5,12,26,54,2016,1stSem,107,106,1
16106107016,211101,5,5,16,26,6,2016,1stSem,107,106,1
16106107016,231101,4,2,16,22,30,2016,1stSem,107,106,1
16106107016,231101P,3,3,5,11,28,2016,1stSem,107,106,1
16106107017,11101,4,5,5,14,26,2016,1stSem,107,106,1
16106107017,011101P,5,3,7,15,26,2016,1stSem,107,106,1
16106107017,11102,5,5,16,26,29,2016,1stSem,107,106,1
16106107017,21101,4,5,16,25,34,2016,1stSem,107,106,1
16106107017,021101P,4,5,8,17,27,2016,1stSem,107,106,1
16106107017,021103P,10,10,17,37,56,2016,1stSem,107,106,1
16106107017,211101,5,5,16,26,26,2016,1stSem,107,106,1
16106107017,231101,5,5,13,23,26,2016,1stSem,107,106,1
16106107017,231101P,5,5,8,18,27,2016,1stSem,107,106,1
16106107018,11101,4,5,5,14,48,2016,1stSem,107,106,1
16106107018,011101P,3,3,7,13,27,2016,1stSem,107,106,1
16106107018,11102,5,5,17,27,36,2016,1stSem,107,106,1
16106107018,21101,5,5,17,27,44,2016,1stSem,107,106,1
16106107018,021101P,5,5,8,18,27,2016,1stSem,107,106,1
16106107018,021103P,10,6,11,27,55,2016,1stSem,107,106,1
16106107018,211101,5,5,17,27,28,2016,1stSem,107,106,1
16106107018,231101,5,5,16,26,44,2016,1stSem,107,106,1
16106107018,231101P,5,5,8,18,26,2016,1stSem,107,106,1
16106107019,11101,3,2,5,10,37,2016,1stSem,107,106,1
16106107019,011101P,3,3,7,13,26,2016,1stSem,107,106,1
16106107019,11102,5,5,19,29,32,2016,1stSem,107,106,1
16106107019,21101,4,5,17,26,29,2016,1stSem,107,106,1
16106107019,021101P,4,4,8,16,27,2016,1stSem,107,106,1
16106107019,021103P,7,8,12,27,55,2016,1stSem,107,106,1
16106107019,211101,5,5,19,29,39,2016,1stSem,107,106,1
16106107019,231101,5,5,13,23,47,2016,1stSem,107,106,1
16106107019,231101P,5,5,9,19,27,2016,1stSem,107,106,1
16106107020,11101,5,5,7,17,40,2016,1stSem,107,106,1
16106107020,011101P,4,4,8,16,27,2016,1stSem,107,106,1
16106107020,11102,5,5,17,27,30,2016,1stSem,107,106,1
16106107020,21101,4,5,15,24,33,2016,1stSem,107,106,1
16106107020,021101P,4,5,9,18,28,2016,1stSem,107,106,1
16106107020,021103P,6,10,19,35,56,2016,1stSem,107,106,1
16106107020,211101,5,5,16,26,29,2016,1stSem,107,106,1
16106107020,231101,5,5,15,25,50,2016,1stSem,107,106,1
16106107020,231101P,5,5,9,19,26,2016,1stSem,107,106,1
16106107021,11101,0,0,0,AB,13,2016,1stSem,107,106,1
16106107021,011101P,0,0,0,AB,26,2016,1stSem,107,106,1
16106107021,11102,5,5,17,27,33,2016,1stSem,107,106,1
16106107021,21101,0,0,0,AB,38,2016,1stSem,107,106,1
16106107021,021101P,0,0,0,AB,27,2016,1stSem,107,106,1
16106107021,021103P,0,0,0,AB,55,2016,1stSem,107,106,1
16106107021,211101,5,5,15,25,6,2016,1stSem,107,106,1
16106107021,231101,3,AB,AB,3,13,2016,1stSem,107,106,1
16106107021,231101P,4,5,9,18,26,2016,1stSem,107,106,1
16106107022,11101,3,5,5,13,33,2016,1stSem,107,106,1
16106107022,011101P,3,3,7,13,26,2016,1stSem,107,106,1
16106107022,11102,5,5,16,26,30,2016,1stSem,107,106,1
16106107022,21101,4,3,13,20,41,2016,1stSem,107,106,1
16106107022,021101P,4,4,8,16,27,2016,1stSem,107,106,1
16106107022,021103P,7,7,16,30,54,2016,1stSem,107,106,1
16106107022,211101,5,5,16,26,30,2016,1stSem,107,106,1
16106107022,231101,5,5,15,25,30,2016,1stSem,107,106,1
16106107022,231101P,5,4,9,18,26,2016,1stSem,107,106,1
16106107023,11101,3,5,11,19,45,2016,1stSem,107,106,1
16106107023,011101P,3,4,7,14,27,2016,1stSem,107,106,1
16106107023,11102,5,5,17,27,35,2016,1stSem,107,106,1
16106107023,21101,4,5,14,23,30,2016,1stSem,107,106,1
16106107023,021101P,4,5,8,17,27,2016,1stSem,107,106,1
16106107023,021103P,9,8,17,34,55,2016,1stSem,107,106,1
16106107023,211101,5,5,16,26,33,2016,1stSem,107,106,1
16106107023,231101,5,5,16,26,40,2016,1stSem,107,106,1
16106107023,231101P,5,5,9,19,28,2016,1stSem,107,106,1
16106107024,11101,5,2,5,12,22,2016,1stSem,107,106,1
16106107024,011101P,3,2,7,12,24,2016,1stSem,107,106,1
16106107024,11102,5,5,17,27,31,2016,1stSem,107,106,1
16106107024,21101,4,5,14,23,39,2016,1stSem,107,106,1
16106107024,021101P,4,4,9,17,26,2016,1stSem,107,106,1
16106107024,021103P,9,6,11,26,54,2016,1stSem,107,106,1
16106107024,211101,5,5,17,27,39,2016,1stSem,107,106,1
16106107024,231101,5,2,16,23,11,2016,1stSem,107,106,1
16106107024,231101P,5,4,8,17,27,2016,1stSem,107,106,1
16106107025,11101,3,5,5,13,19,2016,1stSem,107,106,1
16106107025,011101P,3,3,7,13,27,2016,1stSem,107,106,1
16106107025,11102,5,5,16,26,31,2016,1stSem,107,106,1
16106107025,21101,4,4,13,21,42,2016,1stSem,107,106,1
16106107025,021101P,4,4,8,16,27,2016,1stSem,107,106,1
16106107025,021103P,8,6,17,31,55,2016,1stSem,107,106,1
16106107025,211101,5,5,16,26,7,2016,1stSem,107,106,1
16106107025,231101,5,5,15,25,26,2016,1stSem,107,106,1
16106107025,231101P,5,5,8,18,28,2016,1stSem,107,106,1
16106107026,11101,3,5,10,18,31,2016,1stSem,107,106,1
16106107026,011101P,4,4,7,15,27,2016,1stSem,107,106,1
16106107026,11102,5,5,17,27,30,2016,1stSem,107,106,1
16106107026,21101,4,5,14,23,45,2016,1stSem,107,106,1
16106107026,021101P,4,5,9,18,29,2016,1stSem,107,106,1
16106107026,021103P,10,7,18,35,56,2016,1stSem,107,106,1
16106107026,211101,5,5,17,27,37,2016,1stSem,107,106,1
16106107026,231101,5,5,15,25,37,2016,1stSem,107,106,1
16106107026,231101P,5,5,8,18,28,2016,1stSem,107,106,1
16106107027,11101,5,5,7,17,26,2016,1stSem,107,106,1
16106107027,011101P,4,4,8,16,24,2016,1stSem,107,106,1
16106107027,11102,5,5,17,27,27,2016,1stSem,107,106,1
16106107027,21101,4,5,18,27,49,2016,1stSem,107,106,1
16106107027,021101P,4,5,8,17,29,2016,1stSem,107,106,1
16106107027,021103P,10,6,18,34,56,2016,1stSem,107,106,1
16106107027,211101,5,5,18,28,35,2016,1stSem,107,106,1
16106107027,231101,5,5,14,24,48,2016,1stSem,107,106,1
16106107027,231101P,5,5,9,19,27,2016,1stSem,107,106,1
16106107028,11101,5,5,19,29,49,2016,1stSem,107,106,1
16106107028,011101P,5,5,10,20,28,2016,1stSem,107,106,1
16106107028,11102,5,5,17,27,37,2016,1stSem,107,106,1
16106107028,21101,5,5,20,30,39,2016,1stSem,107,106,1
16106107028,021101P,4,5,9,18,29,2016,1stSem,107,106,1
16106107028,021103P,10,9,18,37,56,2016,1stSem,107,106,1
16106107028,211101,5,5,16,26,46,2016,1stSem,107,106,1
16106107028,231101,5,5,19,29,56,2016,1stSem,107,106,1
16106107028,231101P,5,5,9,19,29,2016,1stSem,107,106,1
16106107029,11101,4,5,9,18,27,2016,1stSem,107,106,1
16106107029,011101P,2,3,7,12,27,2016,1stSem,107,106,1
16106107029,11102,5,5,16,26,33,2016,1stSem,107,106,1
16106107029,21101,4,5,16,25,31,2016,1stSem,107,106,1
16106107029,021101P,4,4,9,17,28,2016,1stSem,107,106,1
16106107029,021103P,6,7,12,25,55,2016,1stSem,107,106,1
16106107029,211101,5,5,17,27,57,2016,1stSem,107,106,1
16106107029,231101,4,2,16,22,26,2016,1stSem,107,106,1
16106107029,231101P,4,5,8,17,28,2016,1stSem,107,106,1
16106107030,11101,5,5,11,21,25,2016,1stSem,107,106,1
16106107030,011101P,5,4,8,17,28,2016,1stSem,107,106,1
16106107030,11102,5,5,19,29,32,2016,1stSem,107,106,1
16106107030,21101,4,5,17,26,25,2016,1stSem,107,106,1
16106107030,021101P,4,4,9,17,29,2016,1stSem,107,106,1
16106107030,021103P,9,10,18,37,57,2016,1stSem,107,106,1
16106107030,211101,5,5,17,27,41,2016,1stSem,107,106,1
16106107030,231101,5,5,14,24,44,2016,1stSem,107,106,1
16106107030,231101P,5,5,8,18,29,2016,1stSem,107,106,1
16106107031,11101,3,5,5,13,38,2016,1stSem,107,106,1
16106107031,011101P,4,4,7,15,26,2016,1stSem,107,106,1
16106107031,11102,5,5,18,28,35,2016,1stSem,107,106,1
16106107031,21101,4,5,18,27,43,2016,1stSem,107,106,1
16106107031,021101P,4,5,8,17,29,2016,1stSem,107,106,1
16106107031,021103P,10,6,19,35,55,2016,1stSem,107,106,1
16106107031,211101,5,5,16,26,61,2016,1stSem,107,106,1
16106107031,231101,5,5,15,25,45,2016,1stSem,107,106,1
16106107031,231101P,5,4,9,18,26,2016,1stSem,107,106,1
16106107032,11101,3,5,10,18,46,2016,1stSem,107,106,1
16106107032,011101P,4,4,7,15,27,2016,1stSem,107,106,1
16106107032,11102,5,5,17,27,29,2016,1stSem,107,106,1
16106107032,21101,4,4,16,24,41,2016,1stSem,107,106,1
16106107032,021101P,4,4,9,17,27,2016,1stSem,107,106,1
16106107032,021103P,6,7,18,31,55,2016,1stSem,107,106,1
16106107032,211101,5,5,17,27,54,2016,1stSem,107,106,1
16106107032,231101,5,5,16,26,56,2016,1stSem,107,106,1
16106107032,231101P,5,4,9,18,26,2016,1stSem,107,106,1
16106107033,11101,5,5,13,23,35,2016,1stSem,107,106,1
16106107033,011101P,5,4,9,18,28,2016,1stSem,107,106,1
16106107033,11102,5,5,16,26,25,2016,1stSem,107,106,1
16106107033,21101,5,5,18,28,25,2016,1stSem,107,106,1
16106107033,021101P,5,5,8,18,29,2016,1stSem,107,106,1
16106107033,021103P,9,9,18,36,56,2016,1stSem,107,106,1
16106107033,211101,5,5,16,26,49,2016,1stSem,107,106,1
16106107033,231101,5,5,15,25,49,2016,1stSem,107,106,1
16106107033,231101P,5,5,8,18,28,2016,1stSem,107,106,1
16106107034,11101,4,5,5,14,22,2016,1stSem,107,106,1
16106107034,011101P,3,3,7,13,26,2016,1stSem,107,106,1
16106107034,11102,5,5,17,27,26,2016,1stSem,107,106,1
16106107034,21101,4,5,12,21,34,2016,1stSem,107,106,1
16106107034,021101P,4,5,8,17,27,2016,1stSem,107,106,1
16106107034,021103P,9,5,17,31,55,2016,1stSem,107,106,1
16106107034,211101,5,5,15,25,56,2016,1stSem,107,106,1
16106107034,231101,5,5,14,24,29,2016,1stSem,107,106,1
16106107034,231101P,5,5,8,18,27,2016,1stSem,107,106,1
16106107035,11101,0,0,0,AB,14,2016,1stSem,107,106,1
16106107035,011101P,0,0,0,AB,26,2016,1stSem,107,106,1
16106107035,11102,0,0,0,AB,15,2016,1stSem,107,106,1
16106107035,21101,0,0,0,AB,4,2016,1stSem,107,106,1
16106107035,021101P,0,0,0,AB,26,2016,1stSem,107,106,1
16106107035,021103P,0,0,0,AB,54,2016,1stSem,107,106,1
16106107035,211101,0,0,0,AB,9,2016,1stSem,107,106,1
16106107035,231101,0,0,0,AB,0,2016,1stSem,107,106,1
16106107035,231101P,0,0,0,AB,26,2016,1stSem,107,106,1
16106107036,11101,5,5,19,29,39,2016,1stSem,107,106,1
16106107036,011101P,5,5,10,20,28,2016,1stSem,107,106,1
16106107036,11102,5,5,15,25,32,2016,1stSem,107,106,1
16106107036,21101,5,5,20,30,41,2016,1stSem,107,106,1
16106107036,021101P,5,4,9,18,29,2016,1stSem,107,106,1
16106107036,021103P,9,7,19,35,56,2016,1stSem,107,106,1
16106107036,211101,5,5,17,27,58,2016,1stSem,107,106,1
16106107036,231101,5,5,18,28,52,2016,1stSem,107,106,1
16106107036,231101P,5,5,9,19,28,2016,1stSem,107,106,1
16106107037,11101,5,5,15,25,32,2016,1stSem,107,106,1
16106107037,011101P,4,4,8,16,28,2016,1stSem,107,106,1
16106107037,11102,5,5,18,28,24,2016,1stSem,107,106,1
16106107037,21101,4,5,15,24,35,2016,1stSem,107,106,1
16106107037,021101P,4,5,9,18,28,2016,1stSem,107,106,1
16106107037,021103P,9,6,19,34,56,2016,1stSem,107,106,1
16106107037,211101,5,5,19,29,55,2016,1stSem,107,106,1
16106107037,231101,5,5,19,29,52,2016,1stSem,107,106,1
16106107037,231101P,5,4,9,18,27,2016,1stSem,107,106,1
16106107038,11101,3,2,5,10,4,2016,1stSem,107,106,1
16106107038,011101P,4,3,7,14,26,2016,1stSem,107,106,1
16106107038,11102,5,5,16,26,15,2016,1stSem,107,106,1
16106107038,21101,4,4,5,13,4,2016,1stSem,107,106,1
16106107038,021101P,4,5,8,17,28,2016,1stSem,107,106,1
16106107038,021103P,10,7,17,34,55,2016,1stSem,107,106,1
16106107038,211101,5,5,15,25,33,2016,1stSem,107,106,1
16106107038,231101,4,5,14,23,26,2016,1stSem,107,106,1
16106107038,231101P,4,5,9,18,26,2016,1stSem,107,106,1
16106107039,11101,4,5,10,19,31,2016,1stSem,107,106,1
16106107039,011101P,5,5,7,17,26,2016,1stSem,107,106,1
16106107039,11102,5,5,16,26,25,2016,1stSem,107,106,1
16106107039,21101,4,5,16,25,34,2016,1stSem,107,106,1
16106107039,021101P,4,5,8,17,27,2016,1stSem,107,106,1
16106107039,021103P,9,8,16,33,56,2016,1stSem,107,106,1
16106107039,211101,5,5,16,26,41,2016,1stSem,107,106,1
16106107039,231101,5,5,13,23,49,2016,1stSem,107,106,1
16106107039,231101P,5,4,9,18,27,2016,1stSem,107,106,1
15106107251,21202,5,3,9,17,12,2017,2ndSem,107,106,2
15106107251,021202P,5,3,7,15,28,2017,2ndSem,107,106,2
15106107251,31201,5,4,16,25,44,2017,2ndSem,107,106,2
15106107251,031201P,5,5,8,18,25,2017,2ndSem,107,106,2
15106107251,61201,5,5,11,21,43,2017,2ndSem,107,106,2
15106107251,061201P,4,4,8,16,27,2017,2ndSem,107,106,2
15106107251,211202,4,4,10,18,25,2017,2ndSem,107,106,2
15106107251,221201,5,5,4,14,19,2017,2ndSem,107,106,2
15106107251,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
15106107251,241205,5,4,13,22,35,2017,2ndSem,107,106,2
16106107001,21202,5,4,13,22,30,2017,2ndSem,107,106,2
16106107001,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107001,31201,5,5,18,28,56,2017,2ndSem,107,106,2
16106107001,031201P,5,5,8,18,25,2017,2ndSem,107,106,2
16106107001,61201,4,5,15,24,39,2017,2ndSem,107,106,2
16106107001,061201P,4,5,8,17,28,2017,2ndSem,107,106,2
16106107001,211202,4,4,15,23,47,2017,2ndSem,107,106,2
16106107001,221201,5,5,14,24,37,2017,2ndSem,107,106,2
16106107001,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107001,241205,5,4,11,20,37,2017,2ndSem,107,106,2
16106107002,21202,5,3,8,16,31,2017,2ndSem,107,106,2
16106107002,021202P,5,3,7,15,26,2017,2ndSem,107,106,2
16106107002,31201,5,5,13,23,25,2017,2ndSem,107,106,2
16106107002,031201P,5,5,9,19,23,2017,2ndSem,107,106,2
16106107002,61201,5,5,11,21,12,2017,2ndSem,107,106,2
16106107002,061201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107002,211202,4,4,10,18,18,2017,2ndSem,107,106,2
16106107002,221201,5,5,6,16,9,2017,2ndSem,107,106,2
16106107002,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107002,241205,4,5,12,21,35,2017,2ndSem,107,106,2
16106107003,21202,5,4,8,17,30,2017,2ndSem,107,106,2
16106107003,021202P,5,4,7,16,28,2017,2ndSem,107,106,2
16106107003,31201,5,5,16,26,52,2017,2ndSem,107,106,2
16106107003,031201P,5,5,9,19,25,2017,2ndSem,107,106,2
16106107003,61201,5,5,16,26,44,2017,2ndSem,107,106,2
16106107003,061201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107003,211202,4,4,11,19,29,2017,2ndSem,107,106,2
16106107003,221201,5,4,12,21,28,2017,2ndSem,107,106,2
16106107003,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107003,241205,4,5,12,21,38,2017,2ndSem,107,106,2
16106107004,21202,5,4,12,21,34,2017,2ndSem,107,106,2
16106107004,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107004,31201,5,5,19,29,57,2017,2ndSem,107,106,2
16106107004,031201P,5,5,9,19,26,2017,2ndSem,107,106,2
16106107004,61201,5,5,18,28,47,2017,2ndSem,107,106,2
16106107004,061201P,4,5,8,17,28,2017,2ndSem,107,106,2
16106107004,211202,4,4,14,22,59,2017,2ndSem,107,106,2
16106107004,221201,5,5,18,28,51,2017,2ndSem,107,106,2
16106107004,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107004,241205,5,4,15,24,44,2017,2ndSem,107,106,2
16106107005,21202,5,5,16,26,16,2017,2ndSem,107,106,2
16106107005,021202P,5,5,9,19,28,2017,2ndSem,107,106,2
16106107005,31201,5,5,18,28,41,2017,2ndSem,107,106,2
16106107005,031201P,5,5,9,19,25,2017,2ndSem,107,106,2
16106107005,61201,5,5,16,26,27,2017,2ndSem,107,106,2
16106107005,061201P,5,4,9,18,29,2017,2ndSem,107,106,2
16106107005,211202,4,4,15,23,29,2017,2ndSem,107,106,2
16106107005,221201,5,5,7,17,11,2017,2ndSem,107,106,2
16106107005,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107005,241205,4,5,9,18,36,2017,2ndSem,107,106,2
16106107006,21202,5,4,11,20,25,2017,2ndSem,107,106,2
16106107006,021202P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107006,31201,5,5,18,28,56,2017,2ndSem,107,106,2
16106107006,031201P,5,5,8,18,23,2017,2ndSem,107,106,2
16106107006,61201,4,5,19,28,53,2017,2ndSem,107,106,2
16106107006,061201P,5,5,7,17,29,2017,2ndSem,107,106,2
